"words","count"
"mentir",1
"mentira",6
"mentiras",8
"mentirosos",2
"mera",2
"mercado",3
"mercury",1
"merece",12
"merecen",4
"merida",2
"mérida",6
"merlina",1
"mes",752
"mesa",1
"meseros",1
"meses",47
"meta",1
"metan",1
"meter",1
"metiendo",1
"metiéndole",1
"metl",1
"metoo",1
"metro",10
"metrobús",1
"metrocdmx",1
"mexicali",7
"mexicana",7
"mexicano",8
"mexicanos",27
"mexico",2
"méxico",192
"mexicodespie",1
"méxjajajaajajajajajajajajjajajajajajjaaja",1
"meza",1
"mezquino",1
"miami",1
"michaelbjordan",1
"michelada",1
"michoacán",89
"microempresarios",2
"midiendo",1
"miedo",11
"miedoooooo",1
"miembro",1
"mienta",1
"miente",1
"mienten",1
"mientras",71
"mier",2
"miércoles",2
"mierda",1
"migrantes",9
"miguel",32
"mil",14
"mila",1
"milena",1
"miles",6
"militar",1
"millonaria",1
"millonarias",1
"millones",23
"milpa",15
"minatitlán",1
"mindykaling",1
"mínima",3
"minimizaron",1
"minimo",1
"mínimo",3
"ministeriales",1
"ministra",5
"mintiendo",1
"mintió",1
"minuto",3
"minutos",6
"mira",4
"miranda",3
"miras",1
"miren",3
"miserable",1
"misma",6
"mismas",2
"mismo",17
"mismos",2
"misógino",3
"miss",1
"mistery",1
"mitad",2
"mitofsky",1
"mivacuna",1
"mivotoescentral",3
"mmd",1
"mmm",1
"mochan",2
"moche",1
"moda",1
"modernizar",1
"modo",3
"modos",1
"molestar",1
"molestias",1
"molina",1
"molotla",2
"momento",96
"momentos",5
"momia",1
"momoa",1
"moneda",2
"monetización",1
"monetizar",1
"mónica",6
"monral",1
"monreal",13
"monstruo",1
"montana",1
"montañez",5
"monte",1
"monter",1
"monterosazcapotzalco",1
"monterrey",108
"monto",1
"montufar",5
"mora",5
"moral",2
"morales",1
"moralmente",1
"morán",4
"more",1
"moreira",1
"morelia",15
"morelos",18
"morena",756
"morena2021",1
"morenista",9
"moreno",10
"morgan",1
"morir",5
"morón",11
"morras",1
"morro",1
"mostraron",1
"mota",1
"motivo",2
"moto",1
"motocicleta",1
"motociclistas",1
"mover",1
"moverán",2
"moviendo",1
"movieweb",1
"movilidad",1
"movimiento",39
"movimientos",1
"moya",1
"mtv",1
"mucha",2
"muchacho",2
"muchas",7
"mudo",1
"mue",16
"muerde",1
"mueren",2
"muestra",7
"mueve",8
"mueven",3
"muhammad",1
"mujer",18
"mujeres",16
"mujeresantiamlo",1
"mujeresconamloesunhonorestarconobrador",1
"mujeresconla4ta",1
"mujeresvsmorena",1
"müller",1
"multa",1
"multará",2
"multas",1
"multifacetico",1
"mundial",2
"mundialistas",1
"mundo",11
"mungaray",2
"múnich",1
"municipa",1
"municipal",7
"municipio",2
"municipios",2
"murciélago",1
"murciélagos",2
"muriendo",2
"murieron",2
"murió",2
"muro",4
"muros",1
"museo",1
"música",2
"muucho",1
"nacho",7
"nacida",2
"nación",3
"nacional",15
"nacionales",2
"nacionalidad",1
"naciones",1
"nacos",2
"nadia",1
"nadie",17
"nadieee",1
"nalgada",1
"nalgas",1
"naranja",3
"narco",1
"nasa",2
"nativitas",1
"natural",1
"naturales",1
"naucalpan",3
"nava",1
"navarro",21
"navegan",1
"navegas",1
"navegue",1
"nay",1
"nayarit",114
"necedad",1
"necesar",1
"necesarias",1
"necesario",13
"necesidad",4
"necesidades",1
"necesita",6
"necesitamos",10
"necesitan",12
"necesitas",35
"necesito",2
"necio",2
"negar",1
"negaron",1
"negativa",5
"negligencia",1
"negligencias",1
"negociación",1
"negocio",2
"negocios",9
"negra",1
"negrete",3
"negro",1
"negrón",1
"neo",1
"neoliberales",1
"nerviosas",1
"neta",2
"netflix",15
"neuenschwander",1
"new",2
"news",3
"newsletter",1
"newton",1
"nexo",2
"nexos",2
"nfl",3
"nidia",3
"niega",5
"nieto",2
"nieve",1
"nieves",1
"nike",1
"niña",5
"niñas",3
"ningún",12
"ninguna",4
"ningunagresorenelpoder",1
"ninguno",1
"ningunvioladorseragobernador",1
"niño",2
"niños",19
"niunpesoaoxxo",1
"niunvotoamorena2021",1
"nivel",18
"nno",1
"noalacensura",1
"noche",3
"nohemí",1
"nomás",1
"nombramiento",1
"nombre",1
"nombres",3
"nómina",2
"nominaciones",1
"nominal",5
"nóminas",1
"norma",3
"normal",2
"normalidad",2
"normalizar",1
"normalmente",2
"norman",1
"normas",1
"nostálgicos",1
"nota",15
"notar",1
"notas",8
"noticia",6
"noticias",15
"notoriedad",1
"novela",1
"novia",5
"noviembre",1
"novio",2
"novios",2
"now",1
"ntp",1
"nueva",33
"nuevafotodeperfil",1
"nuevas",1
"nuevo",227
"nuevoleón",11
"nuevoléon",1
"nuevos",14
"numero",1
"número",3
"números",30
"nunca",16
"núñez",24
"nxivm",11
"oaxaca",2
"obesidad",2
"obrador",11
"obregón",9
"observa",2
"observan",1
"obsesionado",1
"obtén",285
"obtendrá",3
"obtendría",20
"obtener",454
"obtenga",1
"obtengas",4
"obtenido",1
"obtiene",107
"obtienes",7
"obtuvieron",1
"obtuvo",74
"obviamente",3
"obvio",1
"ocasión",3
"ocasiones",1
"ocasionó",1
"ocho",1
"ociurana",10
"ocoyocac",1
"octavio",12
"octubre",2
"ocultas",1
"oculto",1
"ocupa",22
"ocupada",1
"ocupan",2
"ocupar",12
"ocurra",2
"ocurre",2
"ocurrido",1
"ocurrieron",1
"ocurrió",1
"odia",1
"odian",1
"odio",2
"ofe",1
"ofende",1
"ofensivas",1
"off",1
"office",2
"oficial",9
"oficiales",1
"oficializado",1
"oficialmente",3
"ofrece",27
"ofrecemos",5
"ofrecen",1
"ofrecer",2
"ofrecerla",1
"ofrecía",1
"ofreciendo",1
"ofreció",3
"oigan",1
"oílo",1
"oír",1
"ojala",4
"ojalá",20
"ojeda",1
"ojo",5
"ojos",4
"olati",1
"oler",1
"olga",3
"olímpico",1
"olímpicos",1
"olvera",1
"olvida",4
"olvidar",1
"olvidaremos",1
"olvidarse",1
"olvide",2
"olviden",1
"olvides",37
"omite",1
"oms",4
"once",1
"onda",2
"one",1
"opción",8
"operación",2
"operar",1
"operara",1
"operativo",1
"opina",8
"opinan",2
"opinando",1
"opinar",1
"opinas",7
"opinión",71
"opiniones",12
"opino",1
"opo",13
"oposición",11
"opresión",1
"optarían",1
"orale",1
"órale",1
"orden",2
"ordena",1
"ordoñez",2
"oreleeeeee",1
"organizó",2
"órgano",1
"orgía",1
"orgullo",1
"orgullosa",1
"orientar",1
"origel",1
"origen",1
"orígenes",1
"originaria",1
"orivski",1
"oroño",1
"orozco",3
"orquestado",1
"osborn",1
"óscar",1
"oscuridad",1
"oscurosashenka",1
"oso",3
"ovarios",1
"oxigenación",1
"oxígeno",5
"oxxo",3
"oye",5
"pablo",28
"pacheco",2
"paciente",1
"pacientes",1
"pacifico",1
"paco",2
"pacto",3
"padece",1
"padecer",1
"padierna",3
"padrastro",1
"padre",4
"padres",7
"padrino",1
"padrón",1
"paga",1
"pagada",1
"pagado",1
"pagamos",1
"pagan",2
"pagar",13
"pagará",3
"pagaran",1
"pagarán",1
"pagaron",1
"pagina",1
"página",1
"paginas",1
"páginas",1
"pago",4
"pague",4
"paguen",2
"país",45
"paisanos",2
"países",4
"palabra",3
"palabras",2
"palacio",7
"palomitas",1
"pan",379
"panal",23
"pancho",2
"pandemia",32
"pandemic",1
"pandilla",1
"panista",1
"panistas",2
"panorama",18
"pantalones",1
"pantera",1
"panzazo",1
"paola",1
"papa",4
"papá",9
"papanatas",1
"papel",5
"papelería",1
"papi",1
"par",2
"paramédicos",1
"paramount",1
"paramountplus",1
"paran",1
"parasite",1
"parche",1
"parece",25
"parecen",2
"parecer",2
"parecería",1
"pareció",1
"pareja",10
"paro",2
"parque",1
"parra",2
"pas",7
"pasa",4
"pasada",5
"pasadas",1
"pasado",8
"pasados",1
"pasajero",1
"pasamos",1
"pasan",2
"pasar",7
"pasará",2
"pasarle",1
"pasaron",1
"pase",3
"pasear",1
"pasión",1
"paso",4
"pasó",4
"pasos",1
"pastando",1
"pastrana",3
"patadas",1
"patch",1
"patético",1
"patologías",1
"patria",1
"patricia",4
"patricio",1
"patrick",1
"patriotas",2
"patrocinadas",1
"patrocinando",1
"patrocinar",1
"patrocinio",1
"patron",1
"patrón",1
"patrones",1
"pausini",2
"payaso",2
"paz",17
"pbc",2
"pbi",1
"pcp",1
"pdte",1
"peatonal",1
"pechito",1
"pedazo",1
"pedazos",1
"peder",1
"pederasta",1
"pediátricos",1
"pedir",5
"pedirá",1
"pedirán",1
"pedirles",1
"pedo",1
"pedorra",1
"pedorro",1
"pedro",7
"pedroza",8
"peekaboo",1
"pega",1
"pegar",1
"pegarle",1
"peineeee",1
"peje",1
"pelafustana",1
"pelayo",7
"pelea",27
"peleada",1
"pelean",24
"peleando",1
"pelearía",2
"película",13
"películas",3
"peligra",6
"peligro",7
"peligrosa",1
"peligrosamente",2
"pelucas",1
"pena",8
"peña",3
"penalmente",1
"penas",1
"pendejo",1
"pendejos",2
"península",1
"penoso",1
"pensabas",1
"pensar",4
"pensarlo",1
"pensaron",1
"pensión",1
"pensionados",1
"penúltimo",2
"peor",49
"peores",2
"pepe",1
"pepillo",1
"pequeña",3
"pequeño",2
"pequeños",1
"peralta",7
"percepción",6
"percibe",2
"perciben",5
"percibida",2
"perder",31
"perderá",2
"perdería",21
"perderse",1
"perdí",1
"perdida",2
"pérdida",1
"perdido",3
"perdiendo",3
"perdieron",2
"perdió",5
"perdón",2
"perdonado",1
"perera",2
"pérez",7
"perfecto",1
"perfil",41
"perfila",29
"perfiles",27
"periodicazo",1
"periodico",2
"periódico",3
"periodicochayotero",1
"periodismo",6
"periodista",13
"periodistas",1
"periodo",1
"perjudicar",1
"perjudique",1
"permanece",1
"permanecen",1
"permanecerán",1
"permanentemente",1
"permanezca",2
"permita",2
"permite",1
"permites",1
"permitidas",1
"permitir",1
"perra",1
"perreo",2
"perritos",2
"perro",6
"perros",5
"persona",5
"personaje",8
"personajes",2
"personal",10
"personales",2
"personas",66
"personitas",1
"pes",21
"pesar",14
"pescado",1
"pese",34
"pésima",1
"peso",2
"pesos",773
"pesotes",1
"pesquero",1
"petición",5
"petitorio",1
"pew",1
"pfizer",2
"philadelphia",1
"phones",1
"photoshop",1
"pib",2
"picada",8
"pico",1
"pide",5
"piden",10
"pidiendo",1
"pidió",2
"pido",1
"piece",1
"piel",1
"piensa",6
"piensan",4
"piensas",2
"piense",6
"pienso",2
"pierda",1
"pierdas",94
"pierde",5
"pierna",1
"piernas",2
"piezas",3
"pila",1
"pilar",5
"pilas",2
"piña",4
"pinchan",1
"pinche",2
"pinches",1
"pinchetti",1
"pinocho",1
"pinta",1
"pintan",1
"pintar",1
"pintará",3
"pintaría",4
"pintarse",2
"pisa",2
"pista",1
"plagas",1
"plan",7
"plana",1
"planes",2
"planicies",1
"plantean",1
"planteles",1
"plástico",1
"plata",1
"plataform",1
"plataforma",9
"plataformas",8
"platicamos",10
"playa",5
"playadelcarmen",1
"playas",1
"plaza",1
"plazas",1
"plena",4
"pleno",2
"pliego",3
"plurinominales",1
"plus",1
"pmxtv",9
"población",13
"poblana",1
"pobre",5
"pobrecito",1
"pobrecitos",1
"pobres",4
"pobreza",1
"poc",1
"poca",7
"pocas",25
"pocos",5
"podemos",4
"poder",29
"podía",3
"podrá",30
"podrán",14
"podrás",33
"podría",80
"podrían",5
"podrías",1
"pokemon",1
"pol",1
"polarización",1
"polémica",7
"polémicas",5
"policía",7
"policías",2
"policy",1
"polít",1
"polític",1
"política",18
"políticamente",1
"políticas",4
"politico",1
"político",20
"políticom",1
"politicomx",2
"políticomx",14
"políticos",39
"politics",1
"politik",1
"politiqueria",1
"politizando",1
"politizar",1
"poll",2
"pollofpolls",111
"polls",2
"pollsmx",705
"pollsofpolls",2
"ponce",3
"pondrá",44
"pone",9
"ponen",3
"poner",6
"ponerle",1
"pones",3
"ponga",3
"ponganse",1
"pónganse",1
"pongase",1
"pongo",1
"poniendo",3
"ponte",1
"popo",1
"popular",3
"popularidad",5
"poquito",2
"porcentaje",52
"porfa",1
"porfifiristas",1
"porquería",4
"porquerías",2
"porrista",1
"posibilidad",1
"posibilidades",1
"posible",17
"posiblemente",2
"posibles",10
"posición",18
"posiciona",23
"posicionada",2
"posicionado",6
"posicionan",1
"posicionándose",4
"posicionar",1
"posicionaron",3
"posicionarse",9
"posicionó",8
"positiva",17
"positivo",2
"poster",1
"póster",12
"postor",2
"postulando",1
"poto",1
"potosí",162
"potzolcalli",3
"practicas",1
"praderas",1
"prd",204
"precandidata",4
"precandidato",13
"precandidatura",1
"precedentes",1
"preciado",1
"precio",1
"precios",1
"precioso",2
"precuela",1
"predial",1
"prefe",1
"preferen",1
"preferenc",1
"preferencia",47
"preferencias",1145
"preferida",2
"preferido",3
"prefiera",1
"prefiere",12
"prefieren",6
"pregunta",4
"preguntado",1
"preguntador",1
"preguntan",1
"preguntando",1
"preguntar",3
"pregunto",2
"preguntó",1
"preguntocomosabina",1
"premier",1
"premios",1
"prensa",1
"prensabasura",1
"prensacorrupta",3
"preocupa",2
"preocupado",1
"preocupan",2
"preocupes",3
"prepara",1
"preparada",2
"preparan",1
"preparando",2
"pres",2
"presencia",2
"presencial",2
"presenciales",16
"presenta",18
"presentada",1
"presentadas",2
"presentado",1
"preséntalas",1
"presentamos",13
"presentan",2
"presentar",3
"presentará",1
"presente",1
"presenten",1
"presentó",2
"presi",1
"presiden",1
"presidencia",7
"presidencial",25
"presidenciales",2
"presidenta",3
"presidente",43
"presta",1
"prestación",1
"préstamo",2
"préstamos",2
"presuntamente",3
"presunto",1
"presuntos",2
"pretende",1
"pretenden",1
"pretender",2
"pretendían",1
"pretextos",1
"prevalecido",1
"prevé",3
"prevenir",1
"pri",344
"prian",3
"prianrdmc",1
"priista",10
"priistas",1
"primas",1
"primavera",1
"primer",188
"primera",36
"primeras",2
"primerizo",2
"primero",6
"primeros",17
"primo",1
"primordiales",2
"princesa",1
"principal",1
"principales",3
"prioridad",4
"priscila",1
"prisión",3
"privacidad",1
"privada",1
"privadas",6
"privado",1
"privar",1
"privilegiada",1
"privilegios",2
"pro",5
"probable",1
"probadita",1
"problema",7
"problemas",4
"problemática",1
"proce",1
"procedencia",2
"proceso",34
"producción",3
"producen",1
"producir",1
"producirá",2
"producto",3
"productor",1
"productos",2
"profeco",4
"profesional",5
"profesor",1
"profesores",1
"programa",9
"programas",2
"progresistas",1
"promedio",9
"promesas",1
"prometen",1
"prometido",1
"prometió",1
"promocional",1
"promotor",1
"promover",1
"promulgación",1
"pronta",2
"pronto",7
"propaganda",1
"propia",6
"propias",3
"propiedad",1
"propietarios",1
"propinas",1
"propone",3
"propuesta",3
"propuestas",1
"prosti",1
"prostíbulo",1
"prostitución",2
"prostituida",1
"prostituido",1
"protagonistas",1
"protagonizada",3
"protagonizado",1
"protagonizar",1
"protagonizará",2
"protección",3
"protectoras",1
"protege",5
"protegen",1
"proteger",1
"protegido",1
"protegiendo",1
"protejan",1
"protesta",1
"protestan",5
"protestas",1
"provocando",1
"próxima",1
"próximamente",5
"próximas",26
"próximo",29
"próximos",9
"proyectar",1
"proyecto",6
"prs",1
"prueba",6
"pruebas",7
"psaki",1
"pseudo",1
"psicológico",1
"psiquiátrica",1
"psiquiátrico",1
"psiquiátricos",1
"pube",1
"publica",5
"pública",20
"publicadas",23
"publicados",1
"publícalas",1
"publicando",1
"públicas",2
"publicó",3
"público",7
"pudiera",1
"pudo",4
"pudran",2
"pudrirse",1
"pue",15
"puebla",7
"pueblo",10
"pueda",10
"puedan",1
"puedas",5
"puede",25
"pueden",14
"puedes",41
"puedo",4
"puente",1
"puerca",1
"pues",58
"puesto",8
"puestos",2
"pulgarcito",1
"pulpo",1
"pumistas",1
"punk",1
"punt",2
"puntera",25
"punteras",1
"puntero",28
"punteros",35
"punto",26
"puntos",255
"puntualito",1
"pura",2
"puras",2
"puro",2
"pusieran",1
"pusieron",3
"pusimos",1
"puso",16
"putin",3
"putting",1
"pvem",87
"qatar2022",1
"qepd",1
"quadri",5
"quebrar",3
"queda",11
"quedado",1
"quedan",5
"quedando",2
"quedandote",1
"quedar",14
"quedará",6
"quedáramos",1
"quedarán",1
"quedaría",8
"quedarían",1
"quedaron",2
"quedarse",37
"quede",3
"quedes",16
"quédese",1
"quedó",8
"quejan",1
"quejando",1
"quejarse",1
"quejas",2
"quejo",1
"quemado",1
"quemando",1
"quemó",1
"queré",1
"queremos",10
"querer",2
"queretaro",2
"querétaro",74
"querían",4
"querida",1
"querido",3
"queriendo",2
"querría",1
"queso",1
"quico",1
"quiebra",1
"quiebran",1
"quiebre",2
"quién",223
"quiénes",64
"quiera",5
"quieras",1
"quiere",147
"quieren",19
"quieres",10
"quiero",2
"quijano",2
"quinta",2
"quintana",1
"quintero",11
"quinterotlahuac",1
"quiroga",1
"quisiera",1
"quisieras",1
"quiso",3
"quitamos",1
"quitar",5
"quitaría",1
"quitaron",1
"quitarse",2
"quitó",1
"rabia",1
"racista",1
"radical",1
"radiografías",8
"rafael",1
"ramimalek",1
"ramírez",3
"ramos",2
"raña",3
"rangel",6
"raniere",2
"ranking",31
"rápida",1
"rápidamente",1
"rapidíiiiiiiiiiisimo",1
"rápido",2
"raro",2
"rata",2
"ratas",3
"ratings",1
"rato",1
"ratotas",3
"raúl",14
"rayaandthelastdragon",1
"rayados",1
"raymundo",3
"razón",9
"razonar",1
"reabrieron",1
"reabrir",1
"reabrirán",1
"reacciona",1
"reaccionaria",1
"reafirma",1
"real",4
"reales",2
"realidad",6
"realidades",1
"realiza",1
"realizada",11
"realizadas",8
"realizamos",9
"realizan",1
"realizar",2
"realizará",1
"realizó",4
"realmente",3
"reaparece",1
"reape",2
"rebasar",6
"rebasarla",3
"rebasó",3
"rebelde",1
"rebeldía",1
"reboot",1
"rébsamen",1
"recabando",1
"recarga",1
"reces",1
"rechaza",3
"rechazan",1
"reciban",1
"recibe",44
"recibido",1
"recibieron",2
"recibió",3
"recibir",52
"recibirá",1
"recibirán",2
"recibiría",1
"recién",2
"reciente",1
"recientemente",1
"recinto",1
"reclamaciones",1
"reclamo",1
"recoger",1
"recolección",1
"recolectores",1
"recomendación",1
"recomendaría",1
"recomienda",1
"recomiendo",2
"reconocemos",1
"reconocido",2
"reconocidos",1
"reconocimiento",3
"reconozca",1
"recordado",1
"recordando",1
"recordar",1
"recordarán",1
"recordemos",1
"recordó",1
"recorrer",1
"recorrido",1
"recorriendo",2
"recuerda",3
"recuerde",1
"recuerden",1
"recuerdo",2
"recupera",1
"recuperación",2
"recursos",2
"red",5
"redes",25
"redessimañanerano",1
"reducir",1
"reele",1
"reelección",67
"reelegidos",6
"reelegir",1
"reeves",1
"referéndum",1
"referirse",2
"refieren",1
"refleja",3
"reforma",21
"refrescos",1
"regalar",1
"regalo",1
"regalos",1
"regenerarse",1
"regímenes",1
"regina",1
"regio",1
"registra",5
"registrarse",1
"registro",34
"registró",10
"reglamento",2
"reglas",1
"regresa",3
"regresado",1
"regresan",2
"regresando",4
"regresar",3
"regresará",3
"regresarán",1
"regresaron",2
"regrese",2
"regresen",1
"regreso",10
"regresó",1
"regresoaclases",4
"regresoaclases2021",2
"regresoaclasesseguro",2
"regular",1
"regularizar",2
"regularizarlo",1
"reina",1
"reiniciar",1
"reintroducción",1
"reitera",1
"rejas",3
"relación",1
"relacionó",1
"relega",2
"relevante",5
"relevantes",12
"rematar",1
"remed",1
"remonta",1
"remontar",1
"renal",1
"renata",1
"rené",6
"renegociaciones",1
"reñida",29
"reñido",1
"renner",1
"renovación",17
"renovar",18
"renovará",1
"renovarán",1
"renueva",4
"renunca",1
"renuncia",16
"renunciagatell",9
"renunciagatellpara",1
"renunciar",1
"renuncie",14
"rep",1
"repa",2
"reparando",1
"repetir",8
"repetiría",1
"replantamiento",1
"replicaron",1
"repo",16
"repondrán",1
"repone",1
"represarías",1
"representan",1
"representantes",1
"represente",1
"reprobando",1
"reproducción",1
"reprueba",1
"república",5
"repudio",1
"repunta",2
"repunte",2
"reputación",1
"requerido",2
"requiere",1
"requisitos",2
"resaltó",1
"rescata",1
"rescatados",1
"rescatan",4
"rescate",1
"rescatistas",1
"rescató",1
"research",1
"resguardada",1
"resguardan",1
"resguardar",1
"residencial",1
"resolución",1
"resolver",2
"resolveremos",1
"respalda",2
"respaldado",2
"respaldar",4
"respalde",3
"respalden",1
"respecto",17
"respetar",2
"respeto",3
"respiratorias",1
"responda",1
"responde",1
"responsable",3
"responsables",1
"respuesta",3
"respuestas",1
"resta",5
"restablece",1
"restablecimiento",1
"restantes",1
"restarle",2
"restaurante",1
"restaurantera",1
"restauranteros",8
"restaurantes",8
"restos",1
"restringir",2
"resuelto",1
"resuelvan",1
"resulta",5
"resultados",12
"resultó",5
"resumen",122
"resumir",1
"resurja",1
"retendrá",5
"retendría",11
"retener",23
"retenerla",28
"retira",1
"retirada",1
"retirándole",1
"retiraron",1
"retiro",2
"retiró",1
"reto",1
"retomar",3
"retrasa",1
"retraso",1
"retrasos",1
"reúnen",1
"reunimos",5
"reunió",2
"reunión",1
"reuniones",2
"reve",17
"revela",14
"revelaremos",1
"revelaron",1
"reveló",2
"revendedores",1
"revenderlo",1
"revisa",130
"revísala",5
"revísalas",2
"revisamos",2
"revisar",31
"revisaremos",1
"revisarlas",2
"revise",1
"revisen",1
"revista",8
"revistitia",1
"revivir",1
"revolquiza",1
"revueltas",1
"reyes",5
"rezaga",8
"rezagada",2
"rezagan",2
"rhapsody",1
"rhon",2
"ricardo",25
"rico",1
"ridicula",1
"ridícula",1
"ridículas",1
"ridiculo",1
"ridleyscott",1
"riendas",6
"riesgo",15
"riesgos",1
"rifa",2
"rincón",1
"rindió",1
"riojas",21
"rival",16
"rivales",1
"rivas",7
"rivera",1
"rivero",4
"roba",1
"robaditos",1
"robado",1
"roban",3
"robar",1
"robarle",1
"robaron",1
"robe",5
"robo",2
"robó",1
"rocha",1
"rociarla",1
"rocío",2
"rodillas",1
"rodrigo",1
"rodriguez",1
"rodríguez",4
"rohn",1
"roja",1
"rojo",3
"roma",2
"román",1
"romántico",1
"romero",23
"romo",8
"rompe",1
"rompen",1
"romper",1
"rompiera",1
"rompió",1
"ron",1
"ronda",2
"roo",1
"ropita",1
"rosa",13
"rosca",1
"rotación",1
"rrumbo",1
"rsp",2
"rubalcava",3
"rubén",2
"ruedas",1
"rufianes",1
"ruidoso",1
"rum",1
"rumb",1
"rumbo",795
"rumor",2
"rumora",1
"rumores",2
"rusa",2
"rusas",1
"rusia",3
"rústicas",1
"ruth",4
"sabe",19
"sabemos",7
"saben",4
"saber",24
"sabes",18
"sabían",1
"sabíaqué",1
"sabías",2
"sabíasqué",317
"sabido",1
"sabiendo",2
"sabina",12
"sabrás",8
"sabrosa",1
"saca",56
"sacado",1
"sacan",1
"sacar",7
"sacarlos",1
"sacaron",1
"sacas",1
"sacerdote",2
"sachabaroncohen",1
"saco",1
"sacó",1
"sacrificando",1
"sad",1
"salas",4
"salazar",1
"saldaña",2
"saldívar",1
"saldo",3
"saldrá",1
"sale",5
"salen",4
"salga",1
"salgado",51
"salgan",1
"salido",2
"saliendo",4
"salimos",2
"salinas",6
"salio",1
"salió",5
"salir",6
"salomé",3
"salsa",1
"saltillo",1
"salud",9
"saludan",1
"saludo",1
"saludos",10
"salva",1
"salvar",2
"salvatori",1
"samuel",1
"samuelito",1
"san",335
"sana",3
"sánchez",6
"sanción",2
"sancionó",1
"sandoval",2
"sandra",3
"sangre",1
"sanitarias",1
"sanlázaro",5
"sanluispotosí",14
"sano",2
"sansores",21
"santa",5
"santander",1
"santiago",11
"santillán",2
"santitos",1
"saqueando",1
"saquen",3
"saqueo",2
"sar",1
"sat",3
"satélite",1
"satisfechos",3
"saúl",1
"schindler",1
"scjn",1
"sco",1
"scoobydoo",1
"scotiabank",1
"seca",1
"sección",4
"secreta",1
"secretaría",2
"secretario",4
"secta",11
"sector",3
"sectores",4
"secuela",2
"secuelas",1
"secuestrado",1
"secuestró",1
"sedena",1
"segmentos",5
"segui",1
"seguida",4
"seguido",16
"seguidores",3
"seguimos",2
"seguir",15
"seguirá",2
"seguiría",1
"segun",2
"según",530
"segunda",52
"segundo",125
"segura",5
"seguras",1
"seguridad",26
"seguro",3
"seis",1
"selección",1
"seleccionaron",1
"seleccionmexicana",1
"selectivo",2
"sellos",1
"sem",2
"semáforo",4
"semana",33
"semanal",14
"semanas",35
"semanasanta",1
"semejante",1
"senado",1
"senador",1
"senadora",1
"senadores",6
"señal",3
"señala",26
"señalamientos",1
"señalan",2
"señalaron",1
"señales",1
"señaló",67
"señor",14
"señora",11
"señores",3
"señorita",1
"sensación",1
"sensibilizarnos",1
"sensible",2
"sentada",1
"sentarse",1
"senti",1
"sentí",1
"sentía",2
"sentido",1
"sentir",1
"sentirse",1
"sep",1
"sepa",1
"separación",1
"separan",9
"separen",1
"septiembre",2
"sepúlveda",8
"ser",100
"sergio",2
"serie",17
"seriedad",1
"series",1
"serio",7
"serios",1
"serranía",1
"serrato",2
"servicio",12
"servicioalacomunidad",1
"servicios",8
"servidor",1
"servilismo",2
"set",1
"sexo",3
"sexto",1
"sexual",6
"sexuales",1
"sexualmente",1
"sheinbaum",7
"show",2
"showrunner",1
"shrek",1
"sicario",3
"sida",1
"siempre",13
"sientan",1
"siente",3
"sienten",7
"siento",1
"siga",7
"sigamos",1
"sigan",9
"siglo",2
"significado",2
"significaría",1
"sigo",6
"sigu",1
"sigue",115
"sígueme",1
"siguen",10
"sigues",1
"siguiente",10
"siguientes",4
"siii",1
"siiii",1
"silencio",2
"silva",1
"similares",1
"simpatizantes",1
"simplemente",3
"simples",1
"simulacro",1
"simular",1
"simultáneo",1
"sinaloa",96
"sincrónica",1
"sincrónicas",1
"sinfín",2
"sino",4
"sinoooo",1
"sinopsis",1
"sintiempoparamorir",1
"síntomas",2
"sintoniza",1
"sinvergüenzas",1
"siquiera",1
"sirva",1
"sirve",31
"sistema",4
"sitio",34
"situacion",3
"situación",24
"situaciones",1
"situó",1
"slam",1
"slp",6
"sma",1
"snydercut",2
"soberanía",1
"sobr",1
"sobrepeso",2
"sobrevivir",3
"sobrevivirán",1
"sobrino",1
"soc",1
"social",10
"sociales",19
"sociedad",1
"socio",1
"sokoviano",1
"sol",6
"solicita",1
"solicitaba",1
"solicitó",1
"solidaridad",1
"solidario",1
"solís",12
"solito",2
"solo",305
"sólo",10
"solos",1
"soltar",1
"solucion",1
"solucionar",1
"soluciones",1
"sonara",1
"sondeo",9
"sonora",189
"sorprende",2
"sorprender",1
"sorprenderá",2
"sorprendiera",1
"sorpresa",17
"sospecha",1
"sospechoso",1
"sospechosos",1
"sostener",1
"soto",1
"soyhu",1
"soymujeryestoyconamlo",7
"spacejam",1
"spencer",1
"spiderman3",1
"spin",1
"sputnik",5
"sputnikv",1
"starchannel",1
"stephanie",1
"stewa",1
"stone",1
"store",1
"stream",1
"streamers",1
"street",1
"studios",2
"suárez",3
"subasta",1
"sube",38
"suben",6
"subiendo",1
"subieron",1
"subió",36
"subir",3
"subirá",1
"subregistro",1
"subsecretario",5
"subsidios",1
"subtítulos",1
"sucede",2
"sucia",3
"sue",2
"sueldo",2
"suelta",1
"suena",2
"sueño",1
"suficiente",1
"sufrido",1
"sufriendo",2
"sufrió",2
"sugerencia",1
"sugirió",1
"suicidado",1
"suicidios",1
"suicido",1
"sujeto",2
"suma",19
"sumado",1
"sumamente",1
"suman",3
"sumaron",1
"suministro",2
"suministros",1
"sundance",1
"super",2
"súper",1
"supera",4
"superado",3
"superar",1
"superen",1
"superior",1
"superman",1
"superpoderosas",1
"supervivencia",1
"supuesta",2
"sur",127
"sureste",5
"survivor",2
"susanit",1
"suscribanse",1
"suscribes",4
"suscribete",2
